letterInfo_ID,post_ID,letter_date,letter_dbdate,manuscript_location,letter_fromAddress,letter_footnote
1979,2031,May 10th 1865,1865-05-10,"MS Princeton University, Parrish Collection, C0171: Box 29",,"[[footnote:1]]We have not succeeded in identifying this, which may not have been published.

[[footnote:2]]The mourning was for the death of Abraham Lincoln on 14 April  1865.
"
1982,2034,May 17th 1865,1865-05-17,MS British Library Add MSS 54920: 86-87 ,"Elderfield, Otterbourne, Winchester.",[[footnote:1]]She was writing a [[cmybook:59]review] of Trevelyan\'s book about the massacre at Cawnpore during the [[other:134]Indian Mutiny].
1981,2033,May 18. 1865,1865-05-18,Copy outletter book British Library Add MSS. 55384 (1): P. 486,,[[footnote:1]]George Otto Trevelyan\'s book described the massacre at Cawnpore during the [[other:134]Indian Mutiny].
1983,2035,May 25. 1865,1865-05-25,Copy outletter book British Library Add MSS. 55384 (2): P. 506,,[[footnote:1]]CMY had written a review for <i>[[other:78]Macmillan\'s Magazine]</i> of George Otto Trevelyan\'s book on the massacre at Cawnpore during the [[other:]Indian Mutiny]. 
1984,2036,May 29th 1865,1865-05-29,MS British Library Add MSS 54920: 88-89 ,"Elderfield, Otterbourne, Winchester.","[[footnote:1]]Her review of George Otto Trevelyan\'s book about the massacre at Cawnpore during the [[other:134]Indian Mutiny] appeared in <i>[[other:78]Macmillan\'s Magazine]</i> in July.
"
1985,2037,May 30. 1865,1865-05-30,Copy outletter book British Library Add MSS. 55384 (2): P. 526,,
1987,2039,June 1st 1865,1865-06-01,MS British Library Add MSS 54920: 90-91 ,"Elderfield, Otterbourne, Winchester.",
1988,2040,June 2. 1865,1865-06-02,Copy outletter book British Library Add MSS. 55384 (2): P. 534,,
1989,2041,June 6th 1865,1865-06-06,MS British Library Add MSS 54920: 92-93 ,"Elderfield, Otterbourne, Winchester.","[[footnote:1]]In fact CMY never returned to the Bethlehem project.
"
1990,2042,June 9th 1865,1865-06-09,MS British Library Add MSS 54920: 94-95 ,"Elderfield, Otterbourne, Winchester.","[[footnote:1]]The proposed project resulted in the publication of <i>[[cmybook:71]Historical Selections]</i> (1868) and its successor volume of 1870.  CMY\'s previous letter had postponed work on Macmillan\'s idea for a scripture history provisionally entitled \'[[other:177]Bethlehem]\'.
"
1991,2043,June 15. 1865,1865-06-15,Copy outletter book British Library Add MSS. 55384 (2): P. 572,,
1973,2025,[Before June 1865],1865-06-18,"MS location unknown. This fragment printed in <i>[[otherbook:396]Letters of Alfred Lord Tennyson]</i>,  II,  471",,"[[footnote:1]][[person:1874]Alfred Tennyson] had asked [[person:1466]Warburton] (later a canon of Winchester but at that date an inspector of schools) to find out from CMY the source of the story, ‘Odin’s Sacrifice’, in the <i>[[cmybook:51]Book of Golden Deeds]</i>. On 6 June 1865, he quoted this extract from one of two letters he had received from her. Tennyson used the story in his poem \'[[otherbook:413]The Victim]\'.

<br/>"
1992,2044,June 19th 1865,1865-06-19,MS British Library,"Elderfield, Otterbourne, Winchester.",[[footnote:1]]These were plans for <i>[[cmybook:71]Historical Selections]</i>.
1993,2045,June 20. 1865,1865-06-20,Copy outletter book British Library Add MSS. 55384 (2): P. 584,,"[[footnote:1]]They were planning the work which became <i>[[cmybook:71]Historical Selections]</i>.

[[footnote:2]]His two elder sons were [[person:1945]Malcolm Kingsley Macmillan] (1852-1889) and [[person:1946]George Augustin Macmillan] (1855-1936)."
1994,2046,June 20th 1865,1865-06-20,MS UCLA: collection 100: box 95,"Elderfield, Otterbourne, Winchester.",
1995,2047,June 23d [1865],1865-06-23,MS British Library Add MSS 54920: 97-98 ,Elderfield,"[[footnote:1]]She and Elizabeth Sewell were planning the work which became <i>[[cmybook:71]Historical Selections]</i>.

[[footnote:2]]Photozincography, or the creation of relief photographic images on zinc plates which could then be printed from, had been invented in the late 1850s to use for the reproduction of maps."
1997,2049,June 26. 1865,1865-06-26,Copy outletter British Library Add MSS. 55384 (2): P. 604,,"[[footnote:1]]This refers to the chapters of <i>[[cmybook:62]The Dove in the Eagle\'s Nest]</i> which she was sending to [[person:980]David Masson], editor of <i>[[other:78]Macmillan’s Magazine]</i>, where it was being serialized.

<br/>"
1998,2050,July 1st 1865,1865-07-01,MS British Library Add MSS 54920: 99-100,,
1999,2051,July 3. 1865,1865-07-03,Copy outletter book British Library Add MSS. 55384 (2): P. 625,,"[[footnote:1]]The scheme was for the book which became <i>[[cmybook:71]Historical Selections]</i>.

[[footnote:2]]CMY was trying to persuade him to use a drawing by [[person:887]Katie Johns]."
2000,2052,July 4. 1865,1865-07-04,Copy outletter book British Library Add MSS. 55384 (2): P. 627,,
2001,2053,July 10. 1865,1865-07-10,Copy outletter book British Library Add MSS. 55384 (2): P. 647,,"[[footnote:1]]A letter is missing, dated between 4 and 10 July 1865, in which CMY evidently asked for Maclear\'s address.

[[footnote:2]]CMY had tried to persuade him to use [[person:887]Katie Johns] as illustrator of <i>[[cmybook:61]The Prince and the Page]</i>.

[[footnote:3]]CMY had been producing “Cameos from English History” for the <i>MP</i> since the beginning of 1851, and 70 had appeared by the time of this letter.
"
2002,2054,July 14th 1865,1865-07-14,MS British Library Add MSS 54920: 101 ,"Elderfield, Otterbourne, Winchester.","[[footnote:1]]We have not been able to trace any publication of this essay in <i>Macmillan’s Magazine</i> or elsewhere.
"
2003,2055,July 17th 1865,1865-07-17,MS British Library Add MSS 54920: 102 ,"Elderfield, Otterbourne, Winchester.","[[footnote:1]]He had sent her an unsigned cheque.

[[footnote:2]]JBY wanted to publish an article on the Huntley and Palmer biscuit factory at Reading in <i>Macmillan\'s Magazine</i>."
2005,2057,July 25th 1865,1865-07-25,MS University of Delaware,"Elderfield, Otterbourne, Winchester.","[[footnote:1]]Alice Coleridge and Katie Johns were both members of the [[other:104]Gosling Society], which was probably why CMY particularly wished to introduce them, by taking the former to Winton House, Andover Road, Winchester, where Charles Johns conducted a private school.

[[footnote:2]]Alexander Macmillan had refused to allow Katie Johns to illustrate <i>[[cmybook:61]The Prince and the Page]</i>."
2006,2058,July 28th [1865],1865-07-28,MS British Library Add MSS 54920: 103-4 ,"Elderfield, Otterbourne, Winchester.","[[footnote:1]]This was done.

[[footnote:2]]Scott did this in <i>[[otherbook:414]Anne of Geierstein]</i>.

[[footnote:3]]The book, first printed in 1517, now attributed in part to Maximilian’s chaplain Melchior Pfintzing, appears under various titles; CMY used more than one edition.

<br/>"
2008,2060,Aug 1. 1865,1865-08-01,Copy outletter book British Library Add MSS. 55384 (2): P. 718,,"[[footnote:1]]CMY had sent him the remaining chapters of <i>[[cmybook:62]The Dove in the Eagle\'s Nest]</i> which was being serialized in <i>[[other:78]Macmillan\'s Magazine]</i>, so the sense of this must be \'I will divide the chapters up suitably for monthly publication\'.

[[footnote:2]]The Craiks married in April 1865 and lived at Chilchester Lodge, Wickham Road, Beckenham.

[[footnote:3]]CMY had suggested that illustrations could be based on those in <i>[[otherbook:419]Der Theuerdank]</i>.

[[footnote:4]]Macmillan had three sons, two daughters, a niece and three nephews under his roof, all under the age of 15."
2009,2061,Aug 2nd 1865,1865-08-02,MS British Library Add MSS 54920: 105-6 ,"Elderfield, Otterbourne, Winchester.","[[footnote:1]]The Bodleian Library has several editions of <i>Der Theuerdank</i>, including two early ones published in Frankfurt in 1563 and 1596, neither of which has the title in the form given in this letter. CMY wanted to [[other:167]illustrate] <i>The Dove in the Eagle\'s Nest</i> with pictures from this book.

[[footnote:2]]<i>Der Weisskunig</i>, another fictionalized autobiography or biography of Maximilian I, published from fragments in 1775.

[[footnote:3]]<i>The Prince and the Page</i> was being serialized in <i>MP</i>, and Macmillan, who was going to publish it as a Christmas book, had asked her to send the rest of the story to the illustrator.
"
2010,2062,Aug 3. 1865,1865-08-03,Copy outletter book British Library Add MSS. 55384 (2): P. 727,,[[footnote:1]]CMY had suggested that when <i>The Dove in the Eagle\'s Nest</i> was published in volume form it should be illustrated with pictures from <i>Der Theuerdank</i> (1517).
2011,2063,5th August 1865,1865-08-05,"MS BL Add. 57,504 f.128[[footnote:1]]",,"[[footnote:1]]Miscatalogued as from ‘Miss Yonge’.  Black-edged paper.

[[footnote:2]]Daniel Sedgwick (1814-1879), a hymnologist, was seeking information about hymns in the collection produced much earlier by FMY: <i>[[otherbook:186]The Child\'s Christian Year: hymns for every Sunday and Holy-day. Compiled for the use of parochial schools]</i> (Oxford : J. H. Parker 1841).  The two hymns appeared there for Christmas Day and for the Second Sunday in Advent respectively.

[[footnote:3]]Inserted in pencil in another hand, ‘Miss Jacob’.  This however is an error for \'Miss Garnier\'.  John Julian’s <i>Dictionary of Hymnology</i> (1898), which drew on Sedgwick\'s collections, notes that it was written in 1835 by Emily Garnier, daughter of the Dean of Winchester (II, 1164).
"
2012,2064,Aug 12. 1865,1865-08-12,Copy outletter book British Library Add MSS. 55384 (2): P. 749,,
2013,2065,Aug 13th [1865],1865-08-13,MS British Library Add MSS 54920: 107-8 ,"Elderfield, Otterbourne, Winchester.","[[footnote:1]]Money received in respect of the sale of [[other:172]pirated] American editions in the British Empire.

[[footnote:2]]These [[other:167]illustrations] were intended for the volume edition of <i>[[cmybook:62]The Dove in the Eagle\'s Nest]</i>."
2007,2059,[August 1865],1865-08-18,"MS location unknown. This fragment printed in Yonge, <i>[[cmybook:102]Life of John Coleridge Patteson]</i> II, 150-2.",,"[[footnote:1]]CMY’s footnote: \'Missions of the Middle Ages\'.

[[footnote:3]]The rest of the letter from this point on was omitted from the revised edition of CMY\'s biography.
"
2014,2066,"August 19, 1865.",1865-08-19,"MS location unknown. Printed in Coleridge, <i>[[otherbook:40]Life]</i> 222-223",,"[[footnote:1]]Not yet identified, but evidently someone nursing the Kebles.

[[footnote:2]]Emma (1835-1885), queen consort of Hawaii, had travelled to England to raise funds for an Anglican cathedral and girls’ school. CMY comments in <i>[[cmybook:88]Musings over the Christian Year]</i>, li: ‘Queen Emma had expressed her wish to be allowed to visit Hursley, and as soon as she was known to be in England, Mr. Keble wrote to invite her, feeling much as if he were writing to Queen Bertha of Kent.’  It was Queen Bertha who had smoothed the passage of St. Augustine of Canterbury when he arrived to spread Christianity in England in 597 AD.

[[footnote:3]]CMY refers here to revision of her novels [[cmybook:37]<i>Hopes and Fears</i>], whose heroine is named Honor, and [[cmybook:69]<i>The Chaplet of Pearls</i>], whose hero and heroine are Beranger and Eustacie. 

[[footnote:4]]Probably a drawing or photograph of the monument designed by Thorvaldsen and erected in Lucerne in the 1820s commemorating the Swiss mercenaries who died defending Louis XVI at the Tuileries.
"
2015,2067,Aug. 26 [1865],1865-08-26,"MS Harry Ransom Humanities Research Center, University of Texas. C. R. Coleridge Collection","Elderfield, Otterbourne, Winchester.","[[footnote:1]]CMY was worried about the health of both John and Charlotte Keble. Both Mrs Heathcote and Lady Herbert became Roman Catholics at about this time.

[[footnote:2]]The Reverend Charles Hudson, (1828-1865), vicar of Skillington, Lincolnshire, a well-known mountaineer who had died in July 1865 while climbing the Matterhorn. His wife was Emily Antoinette Mylne.

[[footnote:4]]The Rev. Dr. Andrew Reed had founded an ‘asylum for idiots’ in Highgate which soon became overcrowded. New premises were built in Earlswood (near Redhill). The first Medical Superintendent there was Dr. John Langdon Down who developed a compassionate and radical new model of care for the inmates, and who first identified the condition which has now become known as ‘<i>Down’s Syndrome’</i>.
"
3506,3558,"Aug. 26 [1865]
",1865-08-26,"MS Harry Ransom Humanities Research Center, University of Texas. C. R. Coleridge Collection
","Elderfield, Otterbourne, Winchester.
","[[footnote:1]]Probably to Fanny Wilbraham, who lived in Chester with her sisters Emily and Henrietta.
<br/>[[footnote:2]]The Rev. William Beadon Heathcote (1812-1862), whose father had preceded Keble as Rector of Hursley, had been precentor of Salisbury Cathedral; his wife was Elizabeth Mary Deane.
<br/>[[footnote:3]]The Reverend Charles Hudson, (1828-1865), vicar of Skillington, Lincolnshire, a well-known mountaineer who had died in July 1865 while climbing the Matterhorn. His wife was Emily Antoinette Mylne [0DNB].
<br/>[[footnote:4]]The Rev. Dr. Andrew Reed had founded an ‘asylum for idiots’ in Highgate which soon became overcrowded. New premises were built in Earlswood, (near Redhill). The first Medical Superintendent there was Dr. John Langdon Down who developed a compassionate and radical new model of care for the inmates, and who first identified the condition which has now become known as ‘<i>Down’s Syndrome’</i>.
<br/>"
2016,2068,Sept 1.1865,1865-09-01,Copy outletter book British Library Add MSS. 55384 (2): P. 829,,
2017,2069,Sept 5th 1865,1865-09-05,MS British Library Add MSS 54920: 109-10 ,"Elderfield, Otterbourne, Winchester.","[[footnote:1]]The preceding letter from Macmillan (British Library Add MSS. 55384 (2): P. 846), which probably contained this request, is quite illegible.

[[footnote:2]]To avoid confusion with her eldest unmarried cousin Mary Yonge."
2018,2070,Sept 7th [1865],1865-09-07,MS Charlotte Mitchell/Cobweb-7[[footnote:1]],Ottery,"[[footnote:1]]Tiny blue envelope 54mm x 94mm postmarked Ottery and Exeter 7 September 1865 and London S. W. 8 September 1865.
"
