post_id,post_type,post_name,post_title,post_date
2544,post,to-mary-yonge-39,To Mary Yonge,2011-07-14T11:01:29Z
2543,post,to-augusta-boevey-pode-4,To Augusta Boevey Pode,2011-07-14T10:56:52Z
2539,post,to-the-reverend-edward-stuart-talbot,To the Reverend Edward Stuart Talbot,2011-07-14T09:33:11Z
2540,post,to-louisa-lilias-greene,To Louisa Lilias Greene,2011-07-14T09:54:03Z
2541,post,to-mary-yonge-38,To Mary Yonge,2011-07-14T10:00:02Z
2542,post,to-george-lillie-craik-21,To George Lillie Craik,2011-07-14T10:37:38Z
2538,post,to-augusta-boevey-pode-3,To Augusta Boevey Pode,2011-07-14T09:26:22Z
2537,post,to-miss-peterson,To Miss Peterson,2011-07-14T09:04:23Z
2535,post,to-the-bishop-of-bloemfontein,To the Rt. Rev. Allan Becher Webb,2011-07-13T14:09:10Z
2536,post,to-annie-louise-cazenove-2,To Annie Louise Cazenove,2011-07-14T09:54:13Z
2533,post,to-christabel-rose-coleridge-82,To Christabel Rose Coleridge,2011-07-13T13:50:23Z
2534,post,to-miss-frere,To Augusta Frederica Frere?,2011-07-13T14:02:17Z
2531,post,to-george-lillie-craik-20,To George Lillie Craik,2011-07-13T13:11:11Z
2532,post,to-christabel-rose-coleridge-81,To Christabel Rose Coleridge,2011-07-13T13:38:43Z
2529,post,to-henry-graves,To Henry Graves,2011-07-13T12:59:34Z
2530,post,to-isabel-mary-warburton,To Isabel Mary Warburton,2011-07-13T13:06:36Z
2527,post,to-florence-freeman-4,To Florence Freeman,2011-07-13T12:37:28Z
2528,post,to-isabel-mary-warburton-4,To Isabel Mary Warburton,2011-07-13T12:51:50Z
2526,post,to-george-lillie-craik-19,To George Lillie Craik,2011-07-13T12:27:33Z
2523,post,to-blanche-catherine-medhurst-6,To Blanche Catherine Medhurst,2011-07-13T11:42:10Z
2524,post,to-elizabeth-anna-hart,To Elizabeth Anna Hart,2011-07-13T11:48:46Z
2525,post,to-mary-anne-dyson,To Mary Anne Dyson,2011-07-13T12:23:10Z
2522,post,to-alexander-macmillan-121,To Alexander Macmillan,2011-07-13T11:37:24Z
2521,post,to-edward-augustus-freeman-10,To Edward Augustus Freeman,2011-07-13T11:29:23Z
2520,post,to-edith-emma-butler,To Edith Emma Butler,2011-07-13T10:25:52Z
2519,post,to-catharine-elgie-3,To Catharine Elgie,2011-07-13T10:17:32Z
2518,post,to-alice-weber,To Alice Weber,2011-07-13T10:00:31Z
2516,post,to-nina-cole,To Nina Cole?,2011-07-12T14:05:07Z
2517,post,to-elizabeth-wordsworth-8,To Elizabeth Wordsworth,2011-07-13T09:52:22Z
2515,post,to-elizabeth-wordsworth-7,To Elizabeth Wordsworth,2011-07-12T14:00:08Z
2514,post,to-edward-augustus-freeman-9,To Edward Augustus Freeman,2011-07-12T13:48:54Z
2511,post,to-the-hon-laura-elizabeth-palmer-4,To the Hon. Laura Elizabeth Palmer,2011-07-12T12:56:00Z
2512,post,to-george-lillie-craik-18,To George Lillie Craik,2011-07-12T12:59:49Z
2513,post,to-the-hon-laura-elizabeth-palmer-5,To the Hon. Laura Elizabeth Palmer,2011-07-12T13:03:51Z
2510,post,to-christabel-rose-coleridge-80,To Christabel Rose Coleridge,2011-07-12T11:49:25Z
2508,post,to-the-hon-laura-elizabeth-palmer-2,To the Hon. Laura Elizabeth Palmer,2011-07-12T11:24:44Z
2507,post,to-the-hon-laura-elizabeth-palmer-3,To the Hon. Laura Elizabeth Palmer,2011-07-12T11:37:46Z
2505,post,to-florence-freeman-3,To Florence Freeman,2011-07-12T11:29:57Z
2506,post,william-francis-cowper-temple-to-charlotte-mary-yonge,William Francis Cowper-Temple to Charlotte Mary Yonge,2011-07-12T11:17:09Z
2504,post,to-sir-edward,To Sir Edward  ---,2011-07-12T11:08:41Z
2500,post,to-florenc-freeman,To Florence Freeman,2011-07-12T10:44:52Z
2501,post,to-florence-freeman,To Florence Freeman,2011-07-12T10:52:26Z
2502,post,to-anne-isabella-thackeray,To Anne Isabella Thackeray,2011-07-12T10:57:43Z
2503,post,to-florence-freeman-2,To Florence Freeman,2011-07-12T11:01:39Z
2497,post,to-edward-augustus-freeman-8,To Edward Augustus Freeman,2011-07-12T09:57:52Z
2498,post,to-frederick-james-furnivall-7,To Frederick James Furnivall,2011-07-12T10:03:48Z
2499,post,to-mary-anne-dyson-23,To Mary Anne Dyson,2011-07-12T10:28:20Z
2494,post,to-alexander-macmillan-120,To Alexander Macmillan,2011-07-12T09:18:01Z
2495,post,to-misey-2,To Misey ----,2011-07-12T09:29:46Z
2496,post,to-an-unknown-woman-40,To an Unknown Woman,2011-07-12T09:37:27Z
2493,post,to-alexander-macmillan-119,To Alexander Macmillan,2011-07-11T15:06:16Z
2491,post,to-george-huntingford,To George Huntingford,2015-07-19T04:37:50Z
2489,post,to-elizabeth-wordsworth-6,To Elizabeth Wordsworth,2011-07-11T13:31:28Z
2490,post,to-arthur-john-butler-14,To Arthur John Butler,2011-07-11T13:48:18Z
2488,post,to-arthur-john-butler-13,To Arthur John Butler,2011-07-11T13:26:19Z
2485,post,to-an-unknown-woman-39,To an Unknown Woman,2011-07-11T13:00:19Z
2486,post,to-alexander-macmillan-118,To Alexander Macmillan,2011-07-11T13:04:31Z
2487,post,to-the-hon-laura-elizabeth-palmer,To the Hon. Laura Elizabeth Palmer,2011-07-11T13:14:51Z
2484,post,to-the-reverend-john-frederick-lloyd,To the Reverend John Frederick Lloyd,2011-07-11T12:59:00Z
2481,post,to-an-unknown-woman-38,To an Unknown Woman,2011-07-11T12:48:16Z
2482,post,to-mary-caroline-coleridge,To Mary Caroline Coleridge,2011-07-11T12:51:49Z
2483,post,the-reverend-derwent-coleridge-to-charlotte-mary-yonge,The Reverend Derwent Coleridge to Charlotte Mary Yonge,2011-07-11T12:56:47Z
2479,post,to-blanche-catherine-medhurst-5,To Blanche Catherine Medhurst,2011-07-11T12:36:50Z
2480,post,to-harriet-poole-2,To Harriet Poole?,2011-07-11T12:47:17Z
2477,post,to-wilhelmina-martha-james,To Wilhelmina Martha James,2011-07-11T12:28:07Z
2478,post,to-gertrude-louisa-legrand-jacob,To Gertrude Louisa LeGrand Jacob,2011-07-11T12:35:49Z
2476,post,to-the-reverend-john-frewen-moor,To the Reverend John Frewen Moor,2011-10-13T10:32:11Z
2475,post,to-christabel-rose-coleridge-79,To Christabel Rose Coleridge,2011-07-11T12:01:31Z
2474,post,to-edward-augustus-freeman-7,To Edward Augustus Freeman,2011-07-11T11:02:51Z
2473,post,to-blanche-catherine-medhurst-4,To Blanche Catherine Medhurst,2011-07-11T10:53:55Z
2471,post,to-the-reverend-james-edwards-sewell-2,To the Reverend James Edwards Sewell,2011-07-11T10:40:04Z
2472,post,to-gertrude-louisa-legrand-jacob-3,To Gertrude Louisa LeGrand Jacob,2011-07-11T10:48:14Z
2469,post,to-anne-mercier-6,To Sarah Anne Mercier,2011-02-02T11:52:15Z
2470,post,to-mrs-white-2,To Mrs White,2011-07-11T10:38:12Z
2468,post,to-elizabeth-barnett-16,To Elizabeth Barnett?,2011-07-11T10:29:50Z
2467,post,to-blanche-catherine-medhurst-3,To Blanche Catherine Medhurst,2011-07-09T07:52:24Z
2466,post,to-christabel-rose-coleridge-78,To Christabel Rose Coleridge,2011-06-17T14:51:06Z
2465,post,to-christabel-rose-coleridge-77,To Christabel Rose Coleridge,2011-06-17T14:25:40Z
2464,post,to-blanche-catherine-medhurst-2,To Blanche Catherine Medhurst,2011-06-17T14:07:55Z
2463,post,to-george-richmond,To George Richmond,2011-06-17T13:57:19Z
2460,post,to-messrs-reeves-and-turner,To Messrs Reeves and Turner,2011-06-17T13:40:40Z
2461,post,to-christabel-rose-coleridge-76,To Christabel Rose Coleridge,2011-06-17T13:52:03Z
2462,post,to-mary-penelope-fursdon-5,To Mary Penelope Fursdon,2011-06-17T13:55:30Z
2459,post,to-christabel-rose-coleridge-75,To Christabel Rose Coleridge,2011-06-17T13:32:25Z
2458,post,to-christabel-rose-coleridge-74,To Christabel Rose Coleridge,2011-06-17T13:29:49Z
2457,post,to-edward-augustus-freeman-6,To Edward Augustus Freeman,2011-06-17T13:18:28Z
2452,post,to-william-garrett-horder-2,To William Garrett Horder,2011-06-15T13:45:17Z
2453,post,to-william-garrett-horder-3,To William Garrett Horder,2011-06-15T13:47:07Z
2454,post,to-william-garrett-horder,To William Garrett Horder,2011-06-15T13:59:56Z
2455,post,to-edward-augustus-freeman-4,To Edward Augustus Freeman,2011-06-17T12:33:45Z
2456,post,to-edward-augustus-freeman-5,To Edward Augustus Freeman,2011-06-17T13:03:53Z
2451,post,to-christabel-rose-coleridge-73,To Christabel Rose Coleridge,2011-06-15T13:22:08Z
2449,post,to-christabel-rose-coleridge-72,To Christabel Rose Coleridge,2011-06-15T13:16:45Z
2450,post,to-the-right-reverend-samuel-wilberforce-2,To the Right Reverend Samuel Wilberforce.,2011-06-15T13:19:01Z
2448,post,to-the-reverend-dr-marsham-argles,To the Reverend Dr. Marsham Argles,2011-06-15T13:09:31Z
2447,post,to-elizabeth-wordsworth-5,To Elizabeth Wordsworth,2011-06-15T13:06:24Z
2445,post,to-the-reverend-edward-coleridge,To the Reverend Edward Coleridge,2011-06-15T12:15:05Z
2446,post,to-mary-anne-dyson-22,To Mary Anne Dyson,2011-06-15T12:30:19Z
2444,post,to-sir-william-heathcote-bt-8,"To Sir William Heathcote, Bt.",2011-06-15T12:08:03Z
2441,post,to-elizabeth-missing-sewell-21,To Elizabeth Missing Sewell,2011-06-15T11:53:27Z
2442,post,to-sir-william-heathcote-bt-6,"To Sir William Heathcote, Bt.",2011-06-15T11:57:22Z
2443,post,to-sir-william-heathcote-bt-7,"To Sir William Heathcote, Bt.",2011-06-15T12:01:56Z
2440,post,to-mary-yonge-37,To Mary Yonge,2011-06-15T11:50:53Z
2439,post,to-charlotte-cordelia-yonge,To Charlotte Cordelia Yonge,2011-06-14T11:12:39Z
2438,post,to-christabel-rose-coleridge-71,To Christabel Rose Coleridge,2011-06-14T10:48:53Z
2434,post,to-christabel-rose-coleridge-70,To Christabel Rose Coleridge,2011-06-14T09:54:53Z
2435,post,to-sir-william-heathcote-bt-4,"To  Sir William Heathcote, Bt.",2011-06-14T09:57:11Z
2436,post,the-rev-james-edward-austen-leigh-to-sir-william-heathcote,The Rev. James Edward Austen Leigh to Sir William Heathcote,2011-06-14T10:33:25Z
2437,post,to-sir-william-heathcote-bt-5,"To Sir William Heathcote, Bt.",2011-06-14T10:41:54Z
2433,post,to-an-unknown-person-9,To an Unknown Person,2011-06-14T09:49:35Z
2432,post,to-mary-ann-moberly-6-3,To Mary Ann Moberly,2011-06-14T09:46:28Z
2431,post,to-elizabeth-missing-sewell-20,To Elizabeth Missing Sewell,2011-06-14T09:38:53Z
2430,post,to-janetta-sewell,To Janetta Sewell,2011-06-14T09:26:54Z
2429,post,to-mary-anne-dyson-21,To Mary Anne Dyson,2011-06-14T09:03:47Z
2428,post,to-mary-ann-moberly-6-2,To Mary Ann Moberly,2011-06-13T14:16:11Z
2427,post,to-miss-cassell,To Miss Cassell,2011-06-13T14:11:03Z
2426,post,to-edward-augustus-freeman-3,To Edward Augustus Freeman,2011-06-13T14:05:29Z
2425,post,to-frances-sophia-coleridge-patteson-6,To Frances Sophia Coleridge Patteson,2011-06-13T13:44:46Z
2423,post,to-mary-eliza-bramston,To Mary Eliza Bramston,2011-06-13T13:29:28Z
2424,post,to-mary-ann-moberly-6,To Mary Ann Moberly,2011-06-13T13:31:49Z
2422,post,to-christabel-rose-coleridge-69,To Christabel Rose Coleridge,2011-06-13T13:22:29Z
2421,post,to-christabel-rose-coleridge-68,To Christabel Rose Coleridge,2011-06-13T13:16:32Z
2420,post,to-charlotte-cordelia-yonge-4,To Charlotte Cordelia Yonge,2011-06-09T15:23:08Z
2417,post,to-mary-penelope-fursdon-4,To Mary Penelope Fursdon,2011-06-09T13:48:56Z
2418,post,to-elizabeth-missing-sewell-19,To Elizabeth Missing Sewell,2011-06-09T14:12:54Z
2419,post,to-christabel-rose-coleridge-67,To Christabel Rose Coleridge,2011-06-09T14:58:36Z
2416,post,to-christabel-rose-coleridge-66,To Christabel Rose Coleridge,2011-06-09T13:45:32Z
2412,post,to-edith-sophia-jacob-20,To Edith Sophia Jacob,2011-06-07T09:24:49Z
2413,post,to-an-unknown-woman-37,To an Unknown Woman,2011-06-08T15:40:16Z
2414,post,to-francois-pierre-guillaume-guizot,To François Pierre Guillaume Guizot,2011-06-08T17:04:42Z
2415,post,to-elizabeth-wordsworth-4,To Elizabeth Wordsworth,2011-06-09T11:24:25Z
2411,post,to-christabel-rose-coleridge-65,To Christabel Rose Coleridge,2011-06-07T09:19:13Z
2410,post,to-edith-sophia-jacob-19,To Edith Sophia Jacob,2011-06-06T15:18:45Z
2409,post,to-laura-valentine-3,To Laura Valentine,2011-06-06T14:26:00Z
2408,post,to-elizabeth-wordsworth-2,To Elizabeth Wordsworth,2010-05-25T17:56:20Z
2407,post,to-elizabeth-missing-sewell-18,To Elizabeth Missing Sewell,2011-06-06T14:17:06Z
2405,post,to-ellen-julia-johns-13,To Ellen Julia Johns,2011-06-06T13:33:33Z
2406,post,to-elizabeth-missing-sewell-17,To Elizabeth Missing Sewell,2011-06-06T13:36:58Z
2402,post,to-arthur-john-butler-12,To Arthur John Butler,2011-06-02T14:50:54Z
2403,post,to-elizabeth-missing-sewell,To Elizabeth Missing Sewell,2014-05-07T13:33:38Z
2404,post,to-mr-west,To Mr West,2011-06-06T09:52:51Z
2401,post,to-elizabeth-missing-sewell-16,To Elizabeth Missing Sewell,2011-06-02T14:30:15Z
2400,post,to-edith-emily-moberly,To Edith Emily Moberly,2011-06-02T14:21:38Z
2399,post,to-anne-sturges-bourne-8,To Anne Sturges Bourne,2011-06-02T12:54:40Z
2397,post,to-selina-heathcote,To ?Selina Heathcote,2011-06-02T12:27:00Z
2398,post,the-right-reverend-john-coleridge-patteson-to-charlotte-mary-yonge,The Right Reverend John Coleridge Patteson to Charlotte Mary Yonge,2011-06-02T12:45:53Z
2396,post,to-alexander-macmillan-117,To Alexander Macmillan,2011-06-02T12:24:57Z
2395,post,to-bell-and-daldy,To Bell and Daldy,2011-06-02T12:22:00Z
2393,post,edward-hugessen-knatchbull-hugessen-to-charlotte-mary-yonge,Edward Hugessen Knatchbull-Hugessen to Charlotte Mary Yonge,2011-06-02T11:52:40Z
2394,post,to-francois-pierre-guillaume-guizot-3,To François Pierre Guillaume Guizot,2011-06-02T12:12:34Z
2392,post,margaret-gatty-to-charlotte-mary-yonge,Margaret Gatty to Charlotte Mary Yonge,2011-10-12T14:12:49Z
2391,post,to-susanna-warren-7,To Susanna Warren,2011-06-02T11:43:30Z
2388,post,to-alexander-macmillan-116,"To Alexander Macmillan,",2011-06-02T11:15:37Z
2389,post,to-mary-augusta-arnold,To Mary Augusta Arnold,2011-06-02T11:16:50Z
2390,post,to-the-reverend-william-john-butler,To the Reverend William John Butler,2011-06-02T11:31:09Z
2380,post,to-alexander-macmillan-115,To Alexander Macmillan,2011-03-02T10:29:15Z
2381,post,to-an-unknown-woman-or-to-alexander-macmillan,To an Unknown Woman or to Alexander Macmillan?,2011-03-02T10:38:32Z
2382,post,to-christabel-rose-coleridge-64,To Christabel Rose Coleridge,2011-03-02T10:44:10Z
2383,post,to-jane-mary-dampier-2,To Jane Mary Dampier,2011-03-04T12:16:21Z
2384,post,to-mary-penelope-fursdon-3,To Mary Penelope Fursdon,2011-03-08T10:05:59Z
2385,post,to-sir-william-heathcote-bt-3,"To Sir William Heathcote, Bt.",2011-03-08T10:08:27Z
2386,post,to-elizabeth-jane-keble,To Elizabeth Jane Keble,2011-03-08T10:13:34Z
2375,post,to-arthur-john-butler-10,To Arthur John Butler,2011-02-03T11:23:53Z
2376,post,to-edward-augustus-freeman-2,To Edward Augustus Freeman,2011-02-03T11:31:46Z
2377,post,to-arthur-john-butler-11,To Arthur John Butler,2011-02-08T16:37:26Z
2378,post,to-ellen-julia-johns-12,To Ellen Julia Johns,2011-03-02T10:20:01Z
2379,post,to-christabel-rose-coleridge-63,To Christabel Rose Coleridge,2011-03-02T10:25:32Z
2373,post,to-an-unknown-woman-36,To an Unknown Woman,2011-02-03T11:12:08Z
2374,post,to-christabel-rose-coleridge-62,To Christabel Rose Coleridge,2011-02-03T11:15:19Z
2370,post,to-elizabeth-missing-sewell-15,To Elizabeth Missing Sewell,2011-02-02T14:04:29Z
2371,post,to-mary-penelope-fursdon-2,To Mary Penelope Fursdon,2011-02-02T14:06:09Z
2372,post,to-mary-yonge-36,To Mary Yonge,2011-02-02T16:14:05Z
2369,post,to-christabel-rose-coleridge-61,To Christabel Rose Coleridge,2011-02-02T14:02:32Z
2368,post,to-jane-mary-dampier,To Jane Mary Dampier,2011-10-13T10:58:38Z
2359,post,to-anne-mercier-5,To Sarah Anne Mercier,2010-06-24T14:41:21Z
2360,post,to-mary-anne-dyson-20,To Mary Anne Dyson,2010-06-24T14:45:15Z
2361,post,to-alexander-macmillan-112,To Alexander Macmillan,2010-06-24T15:01:14Z
2362,post,to-mary-yonge-11,To Mary Yonge,2010-06-25T08:21:50Z
2363,post,to-alexander-macmillan-113,To Alexander Macmillan,2010-06-25T08:25:11Z
2364,post,to-mary-yonge-34,To Mary Yonge,2011-02-02T13:18:33Z
2365,post,to-the-reverend-fielder,To the Reverend -- Fielder,2011-02-02T13:27:05Z
2366,post,to-anne-mercier-8,To Sarah Anne Mercier,2011-02-02T13:38:58Z
2367,post,to-mary-yonge-35,To Mary Yonge,2011-02-02T13:50:11Z
2357,post,to-arthur-john-butler-6,To Arthur John Butler,2010-06-24T14:17:09Z
2358,post,to-mary-yonge-10,To Mary Yonge,2010-06-24T14:34:59Z
2356,post,to-louisa-anne-gibbs,To Louisa Anne Gibbs,2011-10-10T16:36:52Z
2353,post,to-susanna-warren-6,To Susanna Warren,2010-06-23T15:31:23Z
2354,post,to-arthur-john-butler-5,To Arthur John Butler,2010-06-24T10:28:02Z
2355,post,the-right-reverend-john-coleridge-patteson-to-charlotte-mary-yonge-11,The Right Reverend John Coleridge Patteson to Charlotte Mary Yonge,2010-06-24T12:28:39Z
2351,post,to-elizabeth-missing-sewell-10,To Elizabeth Missing Sewell,2010-06-23T14:56:58Z
2352,post,to-mary-yonge-9,To Mary Yonge,2010-06-23T15:28:29Z
2348,post,to-edith-sophia-jacob-18,To Edith Sophia Jacob,2010-06-23T14:30:05Z
2349,post,to-james-yonge-or-the-rev-john-yonge,To James Yonge or the Rev. John Yonge,2010-06-23T14:37:32Z
2350,post,to-the-reverend-john-frewen-moor-8,To the Reverend John Frewen Moor,2011-02-02T12:09:27Z
2343,post,to-miss-forrest,To Miss Forrest,2010-06-21T12:00:25Z
2344,post,to-ellen-julia-johns-10,To Ellen Julia Johns,2010-06-23T12:22:37Z
2345,post,to-alexander-macmillan-111,To Alexander Macmillan,2010-06-23T12:51:21Z
2346,post,to-the-reverend-john-frewen-moor-9,To the Reverend John Frewen Moor,2011-02-02T12:10:06Z
2347,post,to-anne-elizabeth-mary-anderson-morshead-3,To Anne Elizabeth Mary Anderson Morshead,2010-06-23T13:36:13Z
2339,post,to-mary-yonge-7,To Mary Yonge,2010-06-23T11:13:46Z
2340,post,to-charlotte-cordelia-yonge-2,To Charlotte Cordelia Yonge,2010-06-23T11:44:54Z
2341,post,to-mary-yonge-8,To Mary Yonge,2010-06-23T12:07:43Z
2342,post,to-florence-wilford-5,To Florence Wilford,2010-06-23T12:12:25Z
2333,post,to-mary-anne-dyson-10-3,To Mary Anne Dyson,2010-06-23T09:34:11Z
2334,post,to-mary-ann-dyson-10,To Mary Anne Dyson,2010-06-23T09:56:08Z
2335,post,to-mary-ann-dyson-12,To Mary Anne Dyson,2010-06-23T10:03:15Z
2336,post,to-frances-awdry-2,To Frances Mary Peard,2010-06-23T10:12:59Z
2337,post,to-messrs-macmillan-5,To Messrs Macmillan,2010-06-23T10:33:32Z
2338,post,to-the-reverend-duke-yonge,To the Reverend Duke Yonge,2010-06-23T11:00:26Z
2332,post,to-mary-anne-dyson-13-2,To Mary Anne Dyson,2010-06-23T08:33:34Z
2331,post,to-mary-ann-dyson-12,To Mary Anne Dyson,2010-06-23T08:06:13Z
2330,post,to-mary-ann-dyson-2,To Mary Anne Dyson,2010-05-25T10:46:01Z
2329,post,to-mary-ann-dyson-11,To Mary Anne Dyson,2010-06-23T07:34:42Z
2293,post,to-mary-anne-moberly-5,To Mary Ann Moberly,2010-06-18T08:59:27Z
2294,post,to-christabel-rose-coleridge-19,To Christabel Rose Coleridge,2010-06-18T09:55:01Z
2295,post,the-right-reverend-john-coleridge-patteson-to-charlotte-mary-yonge-10,The Right Reverend John Coleridge Patteson to Charlotte Mary Yonge,2010-06-18T13:23:13Z
2296,post,to-anne-elizabeth-mary-anderson-morshead-2,To Anne Elizabeth Mary Anderson Morshead,2010-06-18T13:54:25Z
2297,post,to-an-unknown-woman-32,To an Unknown Woman,2011-02-02T11:35:26Z
2298,post,to-alexander-macmillan-106,To Alexander Macmillan,2010-06-18T14:19:37Z
2299,post,to-henrietta-elizabeth-fursdon-11,To Henrietta Elizabeth Fursdon,2010-06-18T14:28:29Z
2300,post,to-mary-ann-dyson-8,To Mary Anne Dyson,2010-06-18T14:44:57Z
2301,post,to-ann-maria-carter-smith,To Ann Maria Carter Smith,2011-10-10T16:43:05Z
2302,post,to-an-unknown-woman-16,To an Unknown Woman,2010-06-18T14:55:18Z
2303,post,to-frederick-james-furnivall-5,To Frederick James Furnivall,2010-06-18T15:05:15Z
2304,post,to-sir-william-heathcote-bt-2,"To Sir William Heathcote, Bt.",2010-06-18T15:39:06Z
2305,post,to-anne-mercier-7,To Sarah Anne Mercier,2011-02-02T12:55:46Z
2306,post,to-christabel-rose-coleridge-20,To Christabel Rose Coleridge,2010-06-18T15:43:56Z
2307,post,to-the-members-of-the-gosling-society,To the Members of the Gosling Society,2010-06-21T12:10:06Z
2308,post,to-alexander-macmillan-107,To Alexander Macmillan,2010-06-21T12:20:30Z
2309,post,to-miss-wilcox-2,To Margaret Wilcox,2010-06-21T13:22:45Z
2310,post,to-miss-cole,To Miss Cole,2010-06-21T13:49:06Z
2311,post,to-alexander-macmillan-108,To Alexander Macmillan,2010-06-22T11:07:40Z
2312,post,to-an-unknown-woman-17,To an Unknown Woman,2010-06-22T11:09:03Z
2313,post,to-alexander-macmillan-109,To Alexander Macmillan,2010-06-22T11:23:22Z
2314,post,to-anne-mercier-2,To Sarah Anne Mercier,2010-06-22T11:48:41Z
2315,post,to-the-reverend-john-frewen-moor-10,To the Reverend John Frewen Moor,2011-02-02T12:10:43Z
2316,post,to-the-reverend-henry-parry-liddon,To the Reverend Henry Parry Liddon,2011-10-12T13:57:41Z
2317,post,to-mary-ann-dyson-9,To Mary Anne Dyson,2010-06-22T12:19:28Z
2318,post,to-anne-mercier-3,To Sarah Anne Mercier,2010-06-22T12:54:54Z
2319,post,to-alexander-macmillan-110,To Alexander Macmillan,2010-06-22T13:18:51Z
2320,post,to-arthur-john-butler-2,To Arthur John Butler,2010-06-22T13:58:40Z
2321,post,to-jean-ingelow-3,To Jean Ingelow,2011-02-02T11:33:03Z
2322,post,to-arthur-john-butler-3,To Arthur John Butler,2010-06-22T14:18:09Z
2323,post,to-anne-mercier-4,To Sarah Anne Mercier,2010-06-22T14:24:02Z
2324,post,to-mrs-curteis-2,To Mrs Curteis,2010-06-22T14:52:23Z
2325,post,to-arthur-john-butler-4,To Arthur John Butler,2010-06-22T14:53:54Z
2326,post,to-arthur-john-butler,To Arthur John Butler,2011-10-10T16:38:25Z
2327,post,to-henrietta-elizabeth-fursdon,To Henrietta Elizabeth Fursdon,2010-06-22T17:07:12Z
2328,post,to-mary-ann-dyson-10,To Mary Anne Dyson,2010-06-22T17:26:40Z
2288,post,to-the-reverend-william-john-butler-2,To the Reverend William John Butler,2010-06-18T07:30:34Z
2289,post,to-christabel-rose-coleridge-60,To Christabel Rose Coleridge,2011-02-02T11:42:22Z
2290,post,to-sophia-jane-harrison,To Sophia Jane Harrison,2011-10-10T16:44:20Z
2291,post,to-christabel-rose-coleridge-18,To Christabel Rose Coleridge,2010-06-18T08:34:00Z
2292,post,to-alexander-macmillan-105,To Alexander Macmillan,2010-06-18T08:39:45Z
2283,post,to-alexander-macmillan-103,To Alexander Macmillan,2010-06-17T21:28:55Z
2284,post,to-elizabeth-missing-sewell-9,To Elizabeth Missing Sewell,2010-06-17T21:34:19Z
2285,post,to-anne-yonge,To Anne Yonge,2010-06-17T21:36:21Z
2286,post,to-alexander-macmillan-104,To Alexander Macmillan,2010-06-17T21:44:12Z
2287,post,to-the-reverend-john-frewen-moor-4,To the Reverend John Frewen Moor,2010-06-17T21:50:03Z
2282,post,to-alexander-macmillan-102,To Alexander Macmillan,2010-06-17T20:56:09Z
2281,post,to-ann-maria-carter-smith-79,To Ann Maria Carter Smith,2010-06-16T15:27:58Z
2280,post,to-caroline-elizabeth-cooke-trench-4,To Caroline Elizabeth Cooke-Trench,2010-06-16T15:23:29Z
2276,post,to-mary-anne-moberly-4,To Mary Ann Moberly,2010-06-16T14:20:10Z
2277,post,to-edith-sophia-jacob-17,To Edith Sophia Jacob,2010-06-16T14:27:29Z
2278,post,to-alexander-macmillan-101,To Alexander Macmillan,2010-06-16T14:31:06Z
2279,post,to-ellen-julia-johns,To Ellen Julia Johns,2011-10-10T16:45:00Z
2275,post,to-mary-ann-dyson-7,To Mary Anne Dyson,2010-06-16T14:14:48Z
2274,post,to-gertrude-louisa-legrand-jacob-2,To Gertrude Louisa LeGrand Jacob,2010-06-16T13:45:55Z
2272,post,to-alexander-macmillan-100,To Alexander Macmillan,2010-06-16T13:26:07Z
2273,post,the-right-reverend-john-coleridge-patteson-to-charlotte-mary-yonge-9,The Right Reverend John Coleridge Patteson to Charlotte Mary Yonge,2010-06-16T13:32:47Z
2271,post,to-mary-ann-dyson-6,To Mary Anne Dyson,2010-06-16T13:24:16Z
2269,post,to-alexander-macmillan-99,To Alexander Macmillan,2010-06-16T12:25:32Z
2270,post,to-mary-anne-moberly-3,To Mary Ann Moberly,2010-06-16T13:17:47Z
2266,post,to-george-lillie-craik-6,To George Lillie Craik,2010-06-16T12:08:04Z
2267,post,to-christabel-rose-coleridge-17,To Christabel Rose Coleridge,2010-06-16T12:21:09Z
2268,post,to-edith-sophia-jacob-16,To Edith Sophia Jacob,2010-06-16T12:55:46Z
2265,post,to-george-lillie-craik-5,To George Lillie Craik,2010-06-16T12:00:52Z
2261,post,to-miss-north,To Miss North,2010-06-16T10:32:51Z
2262,post,to-ann-maria-carter-smith-78,To Ann Maria Carter Smith,2010-06-16T10:39:55Z
2263,post,to-miss-finchcliffe,To Miss Finchcliffe,2011-02-02T11:30:55Z
2264,post,to-the-reverend-duke-yonge-2,To the Reverend Duke Yonge,2010-06-16T11:57:00Z
2259,post,to-sarah-emily-davies,To Sarah Emily Davies,2010-06-16T10:17:16Z
2260,post,to-edith-sophia-jacob-15,To Edith Sophia Jacob,2010-06-16T10:23:17Z
2258,post,to-alexander-macmillan-98,To Alexander Macmillan,2010-06-16T10:10:36Z
2256,post,to-laura-valentine,To Laura Belinda Charlotte Valentine,2011-10-10T16:52:47Z
2257,post,the-right-reverend-john-coleridge-patteson-to-charlotte-mary-yonge-8,The Right Reverend John Coleridge Patteson to Charlotte Mary Yonge,2010-06-16T10:07:02Z
2251,post,to-edith-sophia-jacob-14,To Edith Sophia Jacob,2010-06-16T09:09:56Z
2252,post,alexander-macmillan-to-charlotte-mary-yonge-74,Alexander Macmillan to Charlotte Mary Yonge,2010-06-16T09:11:18Z
2253,post,to-elizabeth-missing-sewell-8,To Elizabeth Missing Sewell,2010-06-16T09:15:30Z
