"post_id","persons_id"
"3246","1949"
"3246","1952"
"3246","2091"
"3247","103"
"3247","1240"
"3248","44"
"3248","221"
"3249","221"
"3249","929"
"3249","1215"
"3249","1294"
"3249","1778"
"3250","470"
"3250","1682"
"3250","2133"
"3251","221"
"3251","1276"
"3251","1277"
"3251","1677"
"3251","2134"
"3252","221"
"3252","1677"
"3253","221"
"3253","1677"
"3253","2408"
"3254","221"
"3254","303"
"3254","1677"
"3254","2408"
"3255","221"
"3257","379"
"3257","1240"
"3258","572"
"3259","275"
"3259","757"
"3259","1024"
"3259","1588"
"3260","28"
"3260","1024"
"3260","1626"
"3260","2135"
"3261","221"
"3261","1275"
"3262","221"
"3262","1275"
"3263","802"
"3263","1240"
"3263","1652"
"3264","221"
"3264","1275"
"3264","1322"
"3265","557"
"3265","560"
"3265","795"
"3265","1024"
"3265","1258"
"3265","1801"
"3265","2136"
"3266","238"
"3266","427"
"3267","140"
"3267","221"
"3267","758"
"3267","762"
"3268","221"
"3268","1015"
"3268","1567"
"3268","2137"
"3268","2138"
"3269","706"
"3270","221"
"3270","2139"
"3271","379"
"3272","343"
"3272","345"
"3272","799"
"3272","1400"
"3272","2140"
"3272","2141"
"3272","2142"
"3272","2143"
"3273","942"
"3274","221"
"3275","221"
"3275","1801"
"3276","221"
"3277","159"
"3277","1253"
"3278","942"
"3279","184"
"3279","1604"
"3279","1613"
"3279","1626"
"3279","1630"
"3279","2144"
"3280","221"
"3281","942"
"3282","605"
"3282","796"
"3282","798"
"3283","1604"
"3283","2094"
"3285","1652"
"3286","221"
"3286","1519"
"3286","1520"
"3287","1364"
"3287","1365"
"3287","1587"
"3287","1626"
"3287","2145"
"3288","1364"
"3288","1365"
"3288","1587"
"3289","1604"
"3289","2094"
"3290","1604"
"3290","2094"
"3291","1604"
"3291","2094"
"3292","1604"
"3292","2094"
"3292","2146"
"3293","1604"
"3293","2094"
"3293","2146"
"3294","784"
"3294","1604"
"3294","2094"
"3295","1129"
"3295","1416"
"3296","1604"
"3296","2094"
"3297","1604"
"3297","2094"
"3298","1604"
"3299","2094"
"3300","423"
"3300","597"
"3300","942"
"3300","1036"
"3301","744"
"3301","942"
"3302","1570"
"3303","159"
"3304","103"
"3305","1180"
"3305","1253"
"3305","1462"
"3306","2094"
"3307","156"
"3307","689"
"3307","1604"
"3307","1624"
"3307","2094"
"3307","2111"
"3307","2123"
"3309","689"
"3309","1604"
"3309","1624"
"3309","2094"
"3309","2147"
"3310","2094"
"3311","156"
"3311","360"
"3311","2094"
"3311","2111"
"3311","2148"
"3312","767"
"3312","2094"
"3312","2149"
"3313","2094"
"3314","561"
"3315","379"
"3315","942"
"3316","942"
"3317","313"
"3317","845"
"3317","846"
"3317","1379"
"3317","1631"
"3317","2150"
"3318","156"
"3318","689"
"3318","2094"
"3320","156"
"3320","184"
"3320","351"
"3320","705"
"3320","923"
"3320","1544"
"3320","1546"
"3320","1613"
"3320","1626"
"3320","2151"
"3320","2152"
"3321","846"
"3321","1607"
"3322","917"
"3322","1046"
"3323","1046"
"3323","1119"
"3323","2154"
"3324","364"
"3325","1258"
"3326","1652"
"3326","2155"
"3326","2156"
"3327","1643"
"3328","106"
"3328","313"
"3328","314"
"3328","318"
"3328","1606"
"3328","1631"
"3328","1643"
"3328","1731"
"3329","2157"
"3330","653"
"3330","762"
"3331","62"
"3331","184"
"3331","1221"
"3331","1462"
"3331","1544"
"3331","2055"
"3331","2158"
"3332","294"
"3332","2159"
"3333","247"
"3333","294"
"3333","464"
"3333","597"
"3333","795"
"3333","798"
"3333","816"
"3333","1015"
"3333","1062"
"3333","1084"
"3333","1276"
"3333","1277"
"3333","1631"
"3334","68"
"3334","294"
"3334","1062"
"3334","1066"
"3334","1124"
"3334","2160"
"3335","2396"
"3336","113"
"3336","238"
"3336","242"
"3336","716"
"3336","798"
"3336","822"
"3336","1215"
"3336","1541"
"3336","1613"
"3337","294"
"3337","798"
"3338","942"
"3339","951"
"3339","1276"
"3339","1277"
"3339","1566"
"3339","1567"
"3339","1570"
"3339","2161"
"3339","2422"
"3340","184"
"3340","974"
"3340","1462"
"3340","1626"
"3340","1648"
"3340","2086"
"3340","2162"
"3342","182"
"3342","184"
"3342","512"
"3342","1462"
"3342","1607"
"3342","1610"
"3342","1612"
"3342","1626"
"3342","1648"
"3342","1656"
"3342","2163"
"3342","2164"
"3343","2165"
"3344","744"
"3344","2166"
"3345","184"
"3346","182"
"3346","183"
"3346","184"
"3346","185"
"3346","189"
"3346","190"
"3346","1042"
"3346","1462"
"3346","1558"
"3346","1559"
"3346","1626"
"3346","2167"
"3348","182"
"3348","184"
"3348","189"
"3348","1042"
"3348","1462"
"3348","1544"
"3348","1558"
"3348","1626"
"3348","2168"
"3348","2169"
"3349","184"
"3349","1221"
"3349","1462"
"3349","1546"
"3350","184"
"3350","1462"
"3350","1604"
"3350","1626"
"3351","1462"
"3351","1604"
"3351","1626"
"3352","184"
"3352","278"
"3352","663"
"3352","1379"
"3352","2114"
"3352","2170"
"3352","2171"
"3352","2172"
"3352","2173"
"3352","2174"
"3353","1465"
"3354","182"
"3354","183"
"3354","184"
"3354","189"
"3354","1610"
"3354","1613"
"3354","1626"
"3354","1962"
"3355","81"
"3355","663"
"3355","665"
"3355","1507"
"3355","1610"
"3355","2175"
"3356","195"
"3356","363"
"3356","655"
"3356","2176"
"3357","182"
"3357","183"
"3357","190"
"3357","974"
"3357","1024"
"3357","1472"
"3357","1588"
"3357","1611"
"3357","1613"
"3357","1620"
"3357","1621"
"3357","1626"
"3357","2080"
"3357","2081"
"3357","2116"
"3357","2177"
"3357","2178"
"3357","2179"
"3357","2180"
"3357","2183"
"3358","507"
"3358","1381"
"3358","1606"
"3359","184"
"3359","329"
"3359","811"
"3359","2184"
"3359","2185"
"3359","2415"
"3359","2416"
"3360","869"
"3361","294"
"3361","1101"
"3361","1240"
"3361","1462"
"3362","669"
"3362","798"
"3362","942"
"3363","456"
"3363","942"
"3363","981"
"3363","1142"
"3364","942"
"3365","1381"
"3365","1382"
"3365","1466"
"3366","328"
"3366","350"
"3366","1588"
"3366","2417"
"3367","121"
"3367","512"
"3367","1462"
"3368","42"
"3368","655"
"3368","665"
"3369","42"
"3370","557"
"3370","663"
"3370","1033"
"3370","1613"
"3370","1624"
"3370","2188"
"3370","2189"
"3371","42"
"3371","182"
"3371","195"
"3371","655"
"3371","1588"
"3371","1606"
"3371","2114"
"3372","942"
"3373","475"
"3373","2111"
"3373","2190"
"3373","2192"
"3374","1626"
"3374","2293"
"3375","669"
"3375","798"
"3375","942"
"3376","665"
"3376","669"
"3376","798"
"3376","942"
"3376","1731"
"3376","2193"
"3376","2194"
"3376","2195"
"3376","2196"
"3377","665"
"3377","669"
"3377","942"
"3377","1046"
"3377","1196"
"3377","1283"
"3378","798"
"3378","942"
"3378","1196"
"3379","663"
"3379","665"
"3379","916"
"3379","942"
"3379","2196"
"3380","81"
"3380","1544"
"3380","1546"
"3380","1601"
"3380","1613"
"3381","566"
"3381","798"
"3381","1296"
"3381","1651"
"3382","942"
"3383","121"
"3383","184"
"3384","1650"
"3385","103"
"3385","163"
"3385","164"
"3385","512"
"3385","628"
"3385","643"
"3385","1041"
"3385","1042"
"3385","1588"
"3385","1606"
"3385","1613"
"3385","1617"
"3385","1626"
"3385","1678"
"3385","2085"
"3386","25"
"3386","329"
"3386","512"
"3386","974"
"3386","1151"
"3386","1606"
"3386","1675"
"3386","1676"
"3386","2159"
"3387","1663"
"3388","198"
"3388","329"
"3388","973"
"3388","974"
"3388","1151"
"3388","1587"
"3388","1626"
"3389","121"
"3389","282"
"3389","785"
"3389","1129"
"3389","1252"
"3390","1649"
"3391","744"
"3391","942"
"3391","1344"
"3392","221"
"3393","386"
"3393","1587"
"3393","1604"
"3393","1626"
"3393","1629"
"3393","1630"
"3393","2086"
"3394","344"
"3394","1143"
"3394","1244"
"3394","1428"
"3394","1652"
"3394","1653"
"3394","1654"
"3395","1652"
"3396","1381"
"3396","1668"
"3396","1669"
"3397","1686"
"3397","2083"
"3398","942"
"3398","1142"
"3399","184"
"3399","1089"
"3399","1221"
"3399","1544"
"3399","1546"
"3400","942"
"3401","1046"
"3401","1544"
"3402","386"
"3402","388"
"3402","548"
"3403","113"
"3403","238"
"3403","239"
"3403","594"
"3403","822"
"3404","512"
"3404","1151"
"3404","1587"
"3404","1610"
"3404","1626"
"3404","1670"
"3404","1671"
"3405","464"
"3405","1112"
"3405","1379"
"3406","626"
"3406","1664"
"3406","1672"
"3407","329"
"3407","1664"
"3407","1667"
"3408","42"
"3408","120"
"3408","140"
"3408","182"
"3408","268"
"3408","388"
"3408","1214"
"3408","1356"
"3408","1357"
"3408","1382"
"3408","1480"
"3408","1558"
"3408","1559"
"3408","1626"
"3408","1656"
"3408","2084"
"3409","51"
"3409","52"
"3409","53"
"3409","195"
"3409","274"
"3409","329"
"3409","744"
"3409","1382"
"3409","1480"
"3409","1558"
"3409","1559"
"3409","1604"
"3409","1626"
"3409","2087"
"3409","2088"
"3410","1060"
"3411","182"
"3411","184"
"3411","512"
"3411","744"
"3411","1382"
"3411","1588"
"3411","1604"
"3411","1613"
"3411","1688"
"3412","329"
"3412","744"
"3412","1024"
"3412","1381"
"3412","2089"
"3413","663"
"3413","669"
"3413","1382"
"3413","1466"
"3413","1690"
"3414","1007"
"3414","1024"
"3414","1566"
"3414","1691"
"3414","2082"
"3415","329"
"3415","1688"
"3416","195"
"3416","329"
"3416","353"
"3416","744"
"3416","1160"
"3416","1610"
"3416","1613"
"3416","1629"
"3416","1630"
"3416","1637"
"3416","1688"
"3417","313"
"3417","1388"
"3417","1631"
"3418","68"
"3418","329"
"3418","1024"
"3418","1160"
"3418","1652"
"3419","28"
"3419","160"
"3419","329"
"3419","1160"
"3419","1274"
"3419","1652"
"3420","8"
"3420","329"
"3420","744"
"3420","1024"
"3420","1160"
"3420","1281"
"3420","1655"
"3421","25"
"3421","182"
"3421","329"
"3421","744"
"3421","1317"
"3421","1604"
"3421","1613"
"3421","2197"
"3422","329"
"3422","841"
"3422","1244"
"3422","2198"
"3423","184"
"3423","198"
"3423","329"
"3423","744"
"3423","869"
"3423","1024"
"3423","1613"
"3424","2234"
"3425","302"
"3425","329"
"3425","343"
"3425","351"
"3425","744"
"3425","747"
"3425","893"
"3425","1024"
"3425","1209"
"3425","1613"
"3426","1453"
"3426","2234"
"3427","163"
"3427","182"
"3427","329"
"3427","512"
"3427","744"
"3427","1024"
"3427","1613"
"3428","56"
"3428","313"
"3428","411"
"3428","412"
"3428","1453"
"3428","1606"
"3428","2199"
"3428","2234"
"3429","57"
"3429","58"
"3429","106"
"3429","122"
"3429","123"
"3429","124"
"3429","1200"
"3429","1201"
"3429","1202"
"3429","1203"
"3429","1204"
"3429","1205"
"3429","1225"
"3429","1453"
"3429","1606"
"3429","1631"
"3429","1694"
"3429","2199"
"3429","2234"
"3430","182"
"3430","274"
"3430","329"
"3430","616"
"3430","1007"
"3430","1604"
"3431","183"
"3431","184"
"3431","185"
"3431","189"
"3431","784"
"3431","851"
"3431","1587"
"3431","1604"
"3431","1626"
"3431","2200"
"3431","2201"
"3432","164"
"3432","1081"
"3433","663"
"3433","1610"
"3433","2202"
"3434","28"
"3434","253"
"3434","1588"
"3434","1604"
"3434","1606"
"3434","1610"
"3434","1626"
"3434","2116"
"3434","2203"
"3435","182"
"3435","1587"
"3435","1604"
"3435","1610"
"3435","1626"
"3435","2204"
"3436","1453"
"3436","1626"
"3436","2234"
"3437","182"
"3437","2205"
"3438","542"
"3438","1453"
"3438","2206"
"3438","2207"
"3438","2208"
"3438","2234"
"3439","208"
"3439","2209"
"3439","2210"
"3440","28"
"3440","133"
"3441","183"
"3441","189"
"3441","443"
"3441","1142"
"3441","2211"
"3442","160"
"3442","292"
"3442","329"
"3442","418"
"3442","523"
"3443","182"
"3443","329"
"3443","512"
"3443","784"
"3443","798"
"3443","1604"
"3443","1613"
"3443","1629"
"3443","2212"
"3444","28"
"3444","133"
"3445","2213"
"3446","79"
"3446","82"
"3446","84"
"3446","109"
"3446","183"
"3446","329"
"3446","418"
"3446","1630"
"3446","2214"
"3446","2215"
"3447","498"
"3448","512"
"3448","1180"
"3448","1613"
"3448","1626"
"3448","2178"
"3449","42"
"3449","741"
"3449","1626"
"3449","2178"
"3449","2216"
"3450","329"
"3450","418"
"3450","1613"
"3450","2217"
"3450","2218"
"3451","164"
"3451","1041"
"3451","1042"
"3451","1606"
"3451","1613"
"3451","1626"
"3451","1629"
"3451","1630"
"3451","2077"
"3451","2219"
"3452","164"
"3452","1042"
"3452","1081"
"3452","2077"
"3453","184"
"3453","198"
"3453","329"
"3453","2220"
"3453","2221"
"3454","952"
"3454","1041"
"3454","1587"
"3454","1604"
"3454","1613"
"3454","1626"
"3454","2178"
"3454","2222"
"3454","2223"
"3455","325"
"3455","786"
"3455","826"
"3455","1042"
"3455","1613"
"3455","1626"
"3455","1629"
"3455","1630"
"3455","2178"
"3456","184"
"3456","189"
"3456","329"
"3456","388"
"3456","784"
"3456","1556"
"3456","1583"
"3456","1587"
"3456","1604"
"3456","1607"
"3456","1613"
"3456","1626"
"3456","2226"
"3457","176"
"3457","507"
"3458","198"
"3458","329"
"3458","1381"
"3458","1382"
"3458","2227"
"3459","329"
"3459","418"
"3459","2227"
"3459","2228"
"3459","2229"
"3459","2230"
"3460","329"
"3460","1151"
"3460","1613"
"3460","2231"
"3461","184"
"3461","329"
"3461","1095"
"3461","2232"
"3461","2233"
"3462","702"
"3462","703"
"3462","1453"
"3462","2234"
"3463","163"
"3463","182"
"3463","184"
"3463","512"
"3463","616"
"3463","747"
"3463","952"
"3463","1094"
"3464","28"
"3464","195"
"3464","329"
"3464","466"
"3464","512"
"3464","747"
"3464","748"
"3464","759"
"3464","762"
"3464","869"
"3464","870"
"3464","1209"
"3464","1817"
"3464","2235"
"3465","28"
"3465","274"
"3465","329"
"3465","466"
"3465","512"
"3465","956"
"3465","2235"
"3465","2236"
"3465","2405"
"3466","28"
"3466","189"
"3466","329"
"3466","1021"
"3466","2237"
"3466","2238"
"3466","2239"
"3466","2240"
"3466","2241"
"3467","62"
"3467","121"
"3467","512"
"3467","2055"
"3467","2158"
"3467","2243"
"3468","28"
"3468","329"
"3468","512"
"3468","744"
"3468","1024"
"3468","1256"
"3469","28"
"3469","183"
"3469","185"
"3469","198"
"3469","329"
"3469","512"
"3469","722"
"3469","942"
"3469","1604"
"3469","1613"
"3470","329"
"3470","547"
"3470","744"
"3470","942"
"3470","945"
"3470","1558"
"3470","1588"
"3470","1604"
"3470","2114"
"3470","2164"
"3470","2245"
"3470","2246"
"3470","2247"
"3471","28"
"3471","329"
"3471","1558"
"3471","1588"
"3472","379"
"3472","744"
"3473","54"
"3473","329"
"3473","1382"
"3473","1476"
"3473","1588"
"3474","1112"
"3474","1383"
"3475","958"
"3476","379"
"3476","386"
"3476","388"
"3476","1604"
"3476","1613"
"3477","28"
"3477","329"
"3477","1613"
"3477","2248"
"3477","2249"
"3478","28"
"3478","160"
"3478","215"
"3478","329"
"3478","616"
"3478","1588"
"3478","1611"
"3478","1694"
"3478","1768"
"3478","2116"
"3478","2250"
"3478","2251"
"3478","2252"
"3479","28"
"3479","329"
"3479","512"
"3479","1244"
"3479","2253"
"3479","2254"
"3479","2255"
"3480","238"
"3480","329"
"3480","351"
"3480","418"
"3480","512"
"3480","744"
"3480","767"
"3480","1006"
"3480","1415"
"3480","1613"
"3480","1648"
"3481","182"
"3481","189"
"3481","329"
"3481","1364"
"3481","1587"
"3481","1588"
"3481","1613"
"3481","1656"
"3481","2256"
"3481","2257"
"3481","2258"
"3484","772"
"3484","793"
"3484","887"
"3485","1865"
"3486","1865"
"3487","1061"
"3487","1160"
"3489","83"
"3490","83"
"3491","1475"
"3492","1606"
"3493","1078"
"3493","1815"
"3493","1816"
"3494","1817"
"3496","344"
"3496","798"
"3496","799"
"3496","1142"
"3498","195"
"3499","274"
"3501","132"
"3503","70"
"3504","98"
"3504","99"
"3504","2392"
"3504","2393"
"3505","236"
"3505","404"
"3507","635"
"3509","988"
"3510","772"
"3510","1604"
"3510","1613"
"3511","531"
"3511","1160"
"3512","408"
"3512","475"
"3512","1462"
"3513","1136"
"3513","1137"
"3514","1624"
"3516","350"
"3518","113"
"3519","443"
"3519","1381"
"3520","113"
"3521","28"
"3521","382"
"3521","1171"
"3522","237"
"3522","930"
"3523","195"
"3523","1024"
"3523","1209"
"3524","549"
"3524","1930"
"3525","1146"
"3525","1301"
"3525","1304"
"3525","1322"
"3525","1544"
"3525","1577"
"3525","1578"
"3526","1382"
"3527","253"
"3527","1180"
"3527","2072"
"3527","2073"
"3528","513"
"3528","1160"
"3528","2394"
"3529","1264"
"3530","2324"
"3535","784"
"3535","1345"
"3536","471"
"3536","549"
"3538","1345"
"3539","616"
"3539","1345"
"3540","1388"
"3541","274"
"3541","739"
"3542","2074"
"3543","523"
"3544","28"
"3545","329"
"3545","991"
"3545","1381"
"3545","1689"
"3546","1462"
"3546","1690"
"3546","2395"
"3547","423"
"3547","549"
"3548","1151"
"3548","1462"
"3548","1624"
"3548","2325"
"3549","2075"
"3550","253"
"3550","1604"
"3550","1613"
"3552","679"
"3552","680"
"3552","2076"
"3553","164"
"3553","730"
"3553","2077"
"3554","939"
"3555","616"
"3555","1465"
"3555","1624"
"3556","329"
"3557","113"
"3557","822"
"3559","1042"
"3560","494"
"3562","329"
"3563","1604"
"3563","1613"
"3563","1623"
"3564","1301"
"3567","28"
"3567","42"
"3567","1304"
"3569","1604"
"3570","2078"
"3571","1301"
"3572","1613"
"3573","130"
"3573","1462"
"3574","549"
"3574","625"
"3574","629"
"3574","669"
"3574","798"
"3576","1433"
"3578","1416"
"3578","2259"
"3580","2079"
"3582","89"
"3584","1042"
"3585","160"
"3585","1631"
"3585","1639"
"3585","1641"
"3586","329"
"3587","130"
"3587","182"
"3587","388"
"3587","1583"
"3587","1584"
"3587","1588"
"3587","1591"
"3587","1606"
"3587","1624"
"3588","327"
"3588","351"
"3588","1151"
"3588","1296"
"3588","1297"
"3588","1462"
"3589","1296"
"3589","1297"
"3589","1611"
"3589","1685"
"3589","2116"
"3590","1624"
"3591","1046"
"3592","798"
"3592","1024"
"3592","1544"
"3592","1634"
"3593","1089"
"3593","1155"
"3593","1156"
"3593","1546"
"3594","329"
"3594","359"
"3594","1381"
"3594","1682"
"3595","183"
"3595","185"
"3595","186"
"3595","189"
"3595","1626"
"3596","303"
"3597","221"
"3598","1643"
"3598","1644"
"3598","1646"
"3599","184"
"3600","693"
"3600","744"
"3601","263"
"3601","329"
"3602","184"
"3602","212"
"3602","783"
"3602","906"
"3602","1680"
"3602","1681"
"3604","1462"
"3604","1581"
"3604","1593"
"3605","798"
"3606","1"
"3607","195"
"3608","329"
"3608","375"
"3608","1642"
"3608","1679"
"3609","1689"
"3610","475"
"3610","1466"
"3610","1647"
"3611","329"
"3611","744"
"3612","465"
"3612","486"
"3612","669"
"3628","1864"
"3908","1666"
"6729","21"
"6729","1155"
"6729","1838"
"6729","1839"
"6729","1840"
"7142","423"
"7142","1858"
"7150","1858"
"7265","1865"
"7267","1864"
"7691","17"
"7691","344"
"7691","351"
"7691","1042"
"7691","1631"
"7710","341"
"7710","344"
"7710","351"
"7710","669"
"7710","1015"
"7710","1606"
"7710","1672"
"7727","17"
"7727","313"
"7727","344"
"7727","1155"
"7727","1885"
"7749","344"
"7749","798"
"7749","1606"
"7759","282"
"7759","669"
"7759","798"
"7759","1606"
"7759","1624"
"7759","1631"
"7759","1886"
"7759","1887"
"7759","1888"
"7783","4"
"7783","313"
"7783","344"
"7783","351"
"7783","559"
"7783","560"
"7783","972"
"7783","1155"
"7783","1295"
"7798","28"
"7798","40"
"7798","344"
"7798","351"
"7798","578"
"7798","974"
"7798","1151"
"7798","1154"
"7798","1156"
"7798","1295"
"7798","1889"
"7798","1890"
"7798","1891"
"7798","1892"
"7831","332"
"7831","604"
"7831","1151"
"7831","1603"
"7831","1893"
"7852","343"
"7852","798"
"7852","1631"
"7852","1731"
"7852","1804"
"7864","343"
"7864","344"
"7864","351"
"7864","1065"
"7864","1606"
"7864","1631"
"7883","17"
"7883","343"
"7883","462"
"7883","464"
"7883","599"
"7883","1379"
"7883","1606"
"7909","1895"
"8014","1896"
"8014","1897"
"8014","1898"
"8014","1899"
"9097","1151"
"9097","1296"
"9097","1297"
"9097","1685"
"9097","1948"
"9097","1950"
"9109","85"
"9109","1151"
"9109","1297"
"9362","917"
"9379","1961"
"9389","917"
"9389","1962"
"9411","471"
"9411","549"
"9418","198"
"10615","1143"
"14535","1124"
"14540","2260"
"17084","721"
"17084","722"
"17084","2328"
"18751","846"
"18751","2398"
"18768","1433"
"18775","516"
"18775","1155"
"18775","1462"
"18775","1513"
"18775","1515"
"18775","1611"
"18775","2399"
"18775","2400"
"18851","237"
"18851","240"
"18851","244"
"18948","2403"
"18956","329"
"18956","499"
"18956","955"
"19000","2406"
"19009","2407"
"19054","2410"
"19058","2411"
"19064","56"
"19064","57"
"19064","769"
"19064","1225"
"19064","1401"
"19064","1566"
"19064","2412"
"19064","2413"
"19162","973"
"19162","1151"
"19162","1154"
"19162","1160"
"19162","1606"
"19258","261"
"19258","1606"
"19258","2423"
"19268","195"
"19282","378"
"19282","379"
"19282","423"
"19298","534"
"19298","538"
"19354","1160"
"19373","824"
"19373","1243"
"19394","464"
"19394","529"
"19419","926"
"19419","930"
"19419","1160"
"19419","1304"
"19419","1462"
"19419","1512"
"19419","1520"
"19419","1544"
"19419","2244"
"19419","2426"
"19419","2428"
"19450","744"
"19450","2425"
"19453","1583"
"19453","1608"
"19462","379"
"19462","1015"
"19462","2219"
"19462","2424"
"19551","379"
"19551","939"
"19551","2429"
"19563","941"
"19572","379"
"19572","816"
"19572","939"
"19593","378"
"19593","939"
"19598","379"
"19598","940"
"19598","941"
"19598","1940"
"19598","1978"
"19637","939"
"19637","2430"
"19643","939"
"19643","1301"
"19643","1964"
"19651","939"
"19653","939"
"19653","1160"
"19653","1301"
"19655","852"
"19655","939"
"19659","939"
"19661","939"
"19661","1160"
"19664","939"
"19667","939"
"19667","1160"
"19670","939"
"19670","1301"
"19670","1513"
"19670","2431"
"19670","2432"
"19670","2433"
"19672","378"
"19672","597"
"19672","939"
"19672","1260"
"19672","1301"
"19674","939"
"19674","940"
"19674","941"
"19674","1520"
"19676","939"
"19678","939"
"19816","446"
"19816","949"
"19816","1462"
"19816","2434"
"19829","274"
"19829","985"
"19829","2435"
"19845","2411"
"19852","2437"
"19866","1380"
"19866","2438"
"19875","329"
"19875","496"
"19875","772"
"19875","793"
"19875","887"
"19875","1462"
"19875","2439"
"19905","1143"
"19905","1244"
"19905","1301"
